name	|	uid	|	type	|	uniqname	|	sourceinfo	|	
Campanula deliculata	|	1241068	|	misspelling	|	Campanula deliculata (synonym for Campanula delicatula)	|	ncbi:1241068	|	
Asyneuma comosiforme	|	614177	|	synonym	|	Asyneuma comosiforme (synonym for Campanula comosiformis)	|	ncbi:614177	|	
Campanula fenestrellata subsp. debarensis	|	361378	|	synonym	|	Campanula fenestrellata subsp. debarensis (synonym for Campanula debarensis)	|	ncbi:361378	|	
Campanula svanetica	|	1241193	|	misspelling	|	Campanula svanetica (synonym for Campanula suanetica)	|	ncbi:1241193	|	
Campanula demirsoyii	|	1241069	|	misspelling	|	Campanula demirsoyii (synonym for Campanula demirsoyi)	|	ncbi:1241069	|	
Campanula tomensosa	|	649669	|	misspelling	|	Campanula tomensosa (synonym for Campanula tomentosa)	|	ncbi:649669	|	
Campanula lehmaniana	|	1241115	|	misspelling	|	Campanula lehmaniana (synonym for Campanula lehmanniana)	|	ncbi:1241115	|	
Campanula hagiela	|	1241091	|	misspelling	|	Campanula hagiela (synonym for Campanula hagielia)	|	ncbi:1241091	|	
Campanula hegelia	|	1241091	|	misspelling	|	Campanula hegelia (synonym for Campanula hagielia)	|	ncbi:1241091	|	
Campanula lustanica	|	239411	|	misspelling	|	Campanula lustanica (synonym for Campanula lusitanica)	|	ncbi:239411	|	
Campanula cashmiriana	|	1241048	|	synonym	|	Campanula cashmiriana (synonym for Campanula cashmeriana)	|	ncbi:1241048	|	
Campanula allarifolia	|	239396	|	misspelling	|	Campanula allarifolia (synonym for Campanula alliariifolia)	|	ncbi:239396	|	
Campanula alliariaefolia	|	239396	|	synonym	|	Campanula alliariaefolia (synonym for Campanula alliariifolia)	|	ncbi:239396	|	
Campanula garganica subsp. acarnanica	|	361371	|	synonym	|	Campanula garganica subsp. acarnanica (synonym for Campanula acarnanica)	|	ncbi:361371	|	
Campanula atlantica	|	1547559	|	synonym	|	Campanula atlantica (synonym for Campanula afganica)	|	ncbi:1547559	|	
Symphyandra odontosepala	|	1241134	|	synonym	|	Symphyandra odontosepala (synonym for Campanula odontosepala)	|	ncbi:1241134	|	
Trachelium asperuloides	|	368702	|	synonym	|	Trachelium asperuloides (synonym for Campanula asperuloides)	|	ncbi:368702	|	
Symphyandra hoffmanii	|	103997	|	misspelling	|	Symphyandra hoffmanii (synonym for Campanula hofmannii)	|	ncbi:103997	|	
Symphyandra hofmanni	|	103997	|	synonym	|	Symphyandra hofmanni (synonym for Campanula hofmannii)	|	ncbi:103997	|	
Symphyandra hofmannii	|	103997	|	synonym	|	Symphyandra hofmannii (synonym for Campanula hofmannii)	|	ncbi:103997	|	
Campanula similans	|	1241181	|	misspelling	|	Campanula similans (synonym for Campanula simulans)	|	ncbi:1241181	|	
Campanula jacquinii subsp. rumeliana	|	239438	|	synonym	|	Campanula jacquinii subsp. rumeliana (synonym for Campanula rumeliana)	|	ncbi:239438	|	
Diosphaera rumeliana	|	239438	|	synonym	|	Diosphaera rumeliana (synonym for Campanula rumeliana)	|	ncbi:239438	|	
Disphaera rumeli	|	239438	|	misspelling	|	Disphaera rumeli (synonym for Campanula rumeliana)	|	ncbi:239438	|	
Campanula calaminthifolia	|	1241040	|	synonym	|	Campanula calaminthifolia (synonym for Campanula calamenthifolia)	|	ncbi:1241040	|	
Campanula kirikkaleensis	|	1241106	|	misspelling	|	Campanula kirikkaleensis (synonym for Campanula kirikkoleensis)	|	ncbi:1241106	|	
Campanula karukuschensis	|	428177	|	misspelling	|	Campanula karukuschensis (synonym for Campanula karakuschensis)	|	ncbi:428177	|	
Campanula hierosolyminata	|	1241096	|	misspelling	|	Campanula hierosolyminata (synonym for Campanula hierosolymitana)	|	ncbi:1241096	|	
Campanula gieseckiana	|	1241081	|	misspelling	|	Campanula gieseckiana (synonym for Campanula gieseckeana)	|	ncbi:1241081	|	
Campanula betonicaefolia	|	1241036	|	synonym	|	Campanula betonicaefolia (synonym for Campanula betonicifolia)	|	ncbi:1241036	|	
Campanula appenina	|	1488313	|	misspelling	|	Campanula appenina (synonym for Campanula apennina)	|	ncbi:1488313	|	
Campanula raddiana	|	239420	|	synonym	|	Campanula raddiana (synonym for Campanula raddeana)	|	ncbi:239420	|	
Campanula wilkommii	|	1241211	|	misspelling	|	Campanula wilkommii (synonym for Campanula willkommii)	|	ncbi:1241211	|	
Campanula heroegovina	|	361388	|	synonym	|	Campanula heroegovina (synonym for Campanula hercegovina)	|	ncbi:361388	|	
Treichelia longebracteata	|	378896	|	synonym	|	Treichelia longebracteata (synonym for Treichelia longibracteata)	|	ncbi:378896	|	
Codonopsis dicentrifolia	|	239433	|	synonym	|	Codonopsis dicentrifolia (synonym for Himalacodon dicentrifolius)	|	ncbi:239433	|	
Moschopis rosulata	|	49610	|	misspelling	|	Moschopis rosulata (synonym for Moschopsis rosulata)	|	ncbi:49610	|	
Goodenia havilandi	|	1697934	|	synonym	|	Goodenia havilandi (synonym for Goodenia havilandii)	|	ncbi:1697934	|	
Goodenia pterygosperma	|	1161833	|	synonym	|	Goodenia pterygosperma (synonym for Goodenia pterigosperma)	|	ncbi:1161833	|	
Goodenia rameli	|	1697937	|	misspelling	|	Goodenia rameli (synonym for Goodenia ramelii)	|	ncbi:1697937	|	
Goodenia caerulea	|	1161797	|	synonym	|	Goodenia caerulea (synonym for Goodenia coerulea)	|	ncbi:1161797	|	
Dampiera rosmariniifolia	|	1161784	|	misspelling	|	Dampiera rosmariniifolia (synonym for Dampiera rosmarinifolia)	|	ncbi:1161784	|	
Dampiera haemototricha	|	1161772	|	misspelling	|	Dampiera haemototricha (synonym for Dampiera haematotricha)	|	ncbi:1161772	|	
Scaeolva platyphylla	|	1161873	|	misspelling	|	Scaeolva platyphylla (synonym for Scaevola platyphylla)	|	ncbi:1161873	|	
Scaevola tahitiensis	|	197990	|	synonym	|	Scaevola tahitiensis (synonym for Scaevola tahitensis)	|	ncbi:197990	|	
Temminckia tomentosa	|	197992	|	synonym	|	Temminckia tomentosa (synonym for Scaevola tomentosa)	|	ncbi:197992	|	
Scaevola frutescens	|	16481	|	synonym	|	Scaevola frutescens (synonym for Scaevola taccada)	|	ncbi:16481	|	
Scaevola sericea	|	16481	|	synonym	|	Scaevola sericea (synonym for Scaevola taccada)	|	ncbi:16481	|	
Scaevola plumeri	|	197982	|	misspelling	|	Scaevola plumeri (synonym for Scaevola plumieri)	|	ncbi:197982	|	
Scaevola oldfeldii	|	1161870	|	misspelling	|	Scaevola oldfeldii (synonym for Scaevola oldfieldii)	|	ncbi:1161870	|	
Lactuceae	|	219121	|	synonym	|	Lactuceae (synonym for Cichorieae)	|	ncbi:219121	|	
Arctoteae	|	102821	|	synonym	|	Arctoteae (synonym for Arctotideae)	|	ncbi:102821	|	
Alseuosmia banksii var. linarifolia	|	490637	|	synonym	|	Alseuosmia banksii var. linarifolia (synonym for Alseuosmia banksii var. linariifolia)	|	ncbi:490637	|	
Lobelia sattimae	|	368930	|	synonym	|	Lobelia sattimae (synonym for Lobelia gregoriana subsp. sattimae)	|	ncbi:368930	|	
Lobelia assurgens subsp. portoricensis	|	1795062	|	misspelling	|	Lobelia assurgens subsp. portoricensis (synonym for Lobelia assurgens var. portoricensis)	|	ncbi:1795062	|	
Githopsis diffusa subsp. robust	|	1241218	|	misspelling	|	Githopsis diffusa subsp. robust (synonym for Githopsis diffusa subsp. robusta)	|	ncbi:1241218	|	
Platycodon grandiflorus for albiflorum	|	1049787	|	misspelling	|	Platycodon grandiflorus for albiflorum (synonym for Platycodon grandiflorus f. albiflorus)	|	ncbi:1049787	|	
Edraianthus siculus	|	440382	|	synonym	|	Edraianthus siculus (synonym for Edraianthus graminifolius subsp. siculus)	|	ncbi:440382	|	
Clermontia arborescens ssp. waihiae	|	138088	|	misspelling	|	Clermontia arborescens ssp. waihiae (synonym for Clermontia arborescens subsp. waihiae)	|	ncbi:138088	|	
Clermontia arborescens ssp. waikoluensis	|	1269168	|	misspelling	|	Clermontia arborescens ssp. waikoluensis (synonym for Clermontia arborescens subsp. waikoluensis)	|	ncbi:1269168	|	
Clermontia oblongifolia ssp. mauiensis	|	138102	|	misspelling	|	Clermontia oblongifolia ssp. mauiensis (synonym for Clermontia oblongifolia subsp. mauiensis)	|	ncbi:138102	|	
Clermontia samulii ssp. hanaeusis	|	1269170	|	misspelling	|	Clermontia samulii ssp. hanaeusis (synonym for Clermontia samuelii subsp. hanaensis)	|	ncbi:1269170	|	
Clermontia clermontioides ssp. clermontioides	|	138091	|	misspelling	|	Clermontia clermontioides ssp. clermontioides (synonym for Clermontia clermontioides subsp. clermontioides)	|	ncbi:138091	|	
Clermontia clermontioides subsp clermontioides	|	138091	|	misspelling	|	Clermontia clermontioides subsp clermontioides (synonym for Clermontia clermontioides subsp. clermontioides)	|	ncbi:138091	|	
Clermontia clermontioides subsp. clermontoides	|	138091	|	misspelling	|	Clermontia clermontioides subsp. clermontoides (synonym for Clermontia clermontioides subsp. clermontioides)	|	ncbi:138091	|	
Wahlenbergia vernicosa	|	1005597	|	synonym	|	Wahlenbergia vernicosa (synonym for Wahlenbergia littoricola subsp. vernicosa)	|	ncbi:1005597	|	
Codonopsis foetens ssp nervosa	|	93935	|	misspelling	|	Codonopsis foetens ssp nervosa (synonym for Codonopsis foetens subsp. nervosa)	|	ncbi:93935	|	
Codonopsis nervosa	|	93935	|	synonym	|	Codonopsis nervosa (synonym for Codonopsis foetens subsp. nervosa)	|	ncbi:93935	|	
Codonopsis nervosa var. macranta	|	93935	|	misspelling	|	Codonopsis nervosa var. macranta (synonym for Codonopsis foetens subsp. nervosa)	|	ncbi:93935	|	
Codonopsis nervosa var. macrantha	|	93935	|	synonym	|	Codonopsis nervosa var. macrantha (synonym for Codonopsis foetens subsp. nervosa)	|	ncbi:93935	|	
Campanumoea javanica var. japonica	|	402675	|	synonym	|	Campanumoea javanica var. japonica (synonym for Codonopsis javanica subsp. japonica)	|	ncbi:402675	|	
Codonopsis pilosula ssp tangshen	|	94284	|	misspelling	|	Codonopsis pilosula ssp tangshen (synonym for Codonopsis pilosula subsp. tangshen)	|	ncbi:94284	|	
Codonopsis tangshen	|	94284	|	synonym	|	Codonopsis tangshen (synonym for Codonopsis pilosula subsp. tangshen)	|	ncbi:94284	|	
Codonopsis modesta	|	94283	|	synonym	|	Codonopsis modesta (synonym for Codonopsis pilosula var. modesta)	|	ncbi:94283	|	
Codonopsis pilosula ssp handeliana	|	1392601	|	misspelling	|	Codonopsis pilosula ssp handeliana (synonym for Codonopsis pilosula subsp. handeliana)	|	ncbi:1392601	|	
Codonopsis convolvulacea ssp forrestii	|	1676961	|	misspelling	|	Codonopsis convolvulacea ssp forrestii (synonym for Codonopsis convolvulacea subsp. forrestii)	|	ncbi:1676961	|	
Pseudocodon convolvulaceus subsp. forrestii	|	1676961	|	synonym	|	Pseudocodon convolvulaceus subsp. forrestii (synonym for Codonopsis convolvulacea subsp. forrestii)	|	ncbi:1676961	|	
Adenophora confusa	|	284224	|	synonym	|	Adenophora confusa (synonym for Adenophora stricta subsp. confusa)	|	ncbi:284224	|	
Adenophora tetraphylla var. hirsuta	|	1049769	|	synonym	|	Adenophora tetraphylla var. hirsuta (synonym for Adenophora verticillata var. hirsuta)	|	ncbi:1049769	|	
Adenophora remotiflora var. hirticalycis	|	1049764	|	misspelling	|	Adenophora remotiflora var. hirticalycis (synonym for Adenophora remotiflora var. hirticalyx)	|	ncbi:1049764	|	
Adenophora triphylla (Thunb.) A.DC. var. japonica (Regel.) Hara	|	265775	|	synonym	|	Adenophora triphylla (Thunb.) A.DC. var. japonica (Regel.) Hara (synonym for Adenophora triphylla var. japonica)	|	ncbi:265775	|	
Campanula sparsa subsp. sphaerotrix	|	440363	|	synonym	|	Campanula sparsa subsp. sphaerotrix (synonym for Campanula sparsa subsp. sphaerothrix)	|	ncbi:440363	|	
Campanula steveni subsp. wolgensis	|	1241187	|	misspelling	|	Campanula steveni subsp. wolgensis (synonym for Campanula stevenii subsp. wolgensis)	|	ncbi:1241187	|	
Campanula steveni subsp. altaica	|	1241186	|	misspelling	|	Campanula steveni subsp. altaica (synonym for Campanula stevenii subsp. altaica)	|	ncbi:1241186	|	
Campanula stricta alidagensis	|	1241190	|	misspelling	|	Campanula stricta alidagensis (synonym for Campanula stricta var. alidagensis)	|	ncbi:1241190	|	
Campanula spatulata subsp. sprunerana	|	1241182	|	synonym	|	Campanula spatulata subsp. sprunerana (synonym for Campanula spatulata subsp. spruneriana)	|	ncbi:1241182	|	
Campanula spathulata subsp. filicaulis	|	529363	|	synonym	|	Campanula spathulata subsp. filicaulis (synonym for Campanula spatulata subsp. filicaulis)	|	ncbi:529363	|	
Campanula lehmaniana subsp. pseudohissarica	|	1241116	|	misspelling	|	Campanula lehmaniana subsp. pseudohissarica (synonym for Campanula lehmanniana subsp. pseudohissarica)	|	ncbi:1241116	|	
Campa carpatica subsp. turbina	|	1241010	|	misspelling	|	Campa carpatica subsp. turbina (synonym for Campanula carpatica subsp. turbinata)	|	ncbi:1241010	|	
Campanula carpatica subsp. turbina	|	1241010	|	misspelling	|	Campanula carpatica subsp. turbina (synonym for Campanula carpatica subsp. turbinata)	|	ncbi:1241010	|	
Campanula patula subsp.epigaea	|	1241147	|	misspelling	|	Campanula patula subsp.epigaea (synonym for Campanula patula subsp. epigaea)	|	ncbi:1241147	|	
Campanula persicifolia subsp. sessiliolia	|	1241149	|	misspelling	|	Campanula persicifolia subsp. sessiliolia (synonym for Campanula persicifolia subsp. sessiliflora)	|	ncbi:1241149	|	
Campanula pamphylica afyoni	|	1241142	|	misspelling	|	Campanula pamphylica afyoni (synonym for Campanula pamphylica subsp. afyonica)	|	ncbi:1241142	|	
Campanula tridentate subsp. biebersteiniana	|	1241205	|	misspelling	|	Campanula tridentate subsp. biebersteiniana (synonym for Campanula tridentata subsp. biebersteiniana)	|	ncbi:1241205	|	
Campanula orbelica	|	1447942	|	synonym	|	Campanula orbelica (synonym for Campanula alpina subsp. orbelica)	|	ncbi:1447942	|	
Campanula saxifraga subsp. argunensis	|	1241030	|	synonym	|	Campanula saxifraga subsp. argunensis (synonym for Campanula bellidifolia subsp. argunensis)	|	ncbi:1241030	|	
Campanula bellidifolis subsp. aucheri	|	428199	|	misspelling	|	Campanula bellidifolis subsp. aucheri (synonym for Campanula bellidifolia subsp. aucheri)	|	ncbi:428199	|	
Campanula saxifraga subsp. aucheri	|	428199	|	synonym	|	Campanula saxifraga subsp. aucheri (synonym for Campanula bellidifolia subsp. aucheri)	|	ncbi:428199	|	
Campanula saxifraga	|	428198	|	synonym	|	Campanula saxifraga (synonym for Campanula bellidifolia subsp. saxifraga)	|	ncbi:428198	|	
Campanula bellidifolia subsp. meyerana	|	1241032	|	misspelling	|	Campanula bellidifolia subsp. meyerana (synonym for Campanula bellidifolia subsp. meyeriana)	|	ncbi:1241032	|	
Campanula saxifraga subsp. meyeriana	|	1241032	|	synonym	|	Campanula saxifraga subsp. meyeriana (synonym for Campanula bellidifolia subsp. meyeriana)	|	ncbi:1241032	|	
Hecastocleis schockleyi	|	220498	|	misspelling	|	Hecastocleis schockleyi (synonym for Hecastocleis shockleyi)	|	ncbi:220498	|	
Bracteantha	|	261811	|	synonym	|	Bracteantha (synonym for Xerochrysum)	|	ncbi:261811	|	
Piloselloides	|	13546	|	synonym	|	Piloselloides (synonym for Gerbera)	|	ncbi:13546	|	
Aphylloclados	|	130236	|	synonym	|	Aphylloclados (synonym for Aphyllocladus)	|	ncbi:130236	|	
Panphalea	|	460342	|	synonym	|	Panphalea (synonym for Pamphalea)	|	ncbi:460342	|	
Dasyphyllum dicanthoides	|	13481	|	misspelling	|	Dasyphyllum dicanthoides (synonym for Dasyphyllum diacanthoides)	|	ncbi:13481	|	
Flotovia weberbaueri	|	516725	|	synonym	|	Flotovia weberbaueri (synonym for Dasyphyllum weberbaueri)	|	ncbi:516725	|	
Schelechtendalia luzulifolia	|	41633	|	misspelling	|	Schelechtendalia luzulifolia (synonym for Schlechtendalia luzulifolia)	|	ncbi:41633	|	
Schlechtendalia luzulaefolia	|	41633	|	synonym	|	Schlechtendalia luzulaefolia (synonym for Schlechtendalia luzulifolia)	|	ncbi:41633	|	
Actinoseris radiata	|	1542376	|	synonym	|	Actinoseris radiata (synonym for Richterago radiata)	|	ncbi:1542376	|	
Gochnatia discoidea	|	1542370	|	synonym	|	Gochnatia discoidea (synonym for Richterago discoidea)	|	ncbi:1542370	|	
Actinoseris stenophylla	|	214056	|	synonym	|	Actinoseris stenophylla (synonym for Richterago stenophylla)	|	ncbi:214056	|	
Actinoseris sp. Roque 493	|	214061	|	equivalent name	|	Actinoseris sp. Roque 493 (synonym for Richterago sp. Roque 493)	|	ncbi:214061	|	
Actinoseris spp. Roque 493	|	214061	|	misspelling	|	Actinoseris spp. Roque 493 (synonym for Richterago sp. Roque 493)	|	ncbi:214061	|	
Actinoseris angustifolia	|	496645	|	synonym	|	Actinoseris angustifolia (synonym for Richterago angustifolia)	|	ncbi:496645	|	
Gochnatia crassifolia	|	1542330	|	synonym	|	Gochnatia crassifolia (synonym for Anastraphia crassifolia)	|	ncbi:1542330	|	
Gochnatia obtusifolia	|	1542337	|	synonym	|	Gochnatia obtusifolia (synonym for Anastraphia obtusifolia)	|	ncbi:1542337	|	
Gochnatia ilicifolia	|	130258	|	synonym	|	Gochnatia ilicifolia (synonym for Anastraphia ilicifolia)	|	ncbi:130258	|	
Gochnatia mantuensis	|	1542335	|	synonym	|	Gochnatia mantuensis (synonym for Anastraphia mantuensis)	|	ncbi:1542335	|	
Gochnatia wilsonii	|	1542342	|	synonym	|	Gochnatia wilsonii (synonym for Anastraphia wilsonii)	|	ncbi:1542342	|	
Gochnatia cubensis	|	1542331	|	synonym	|	Gochnatia cubensis (synonym for Anastraphia cubensis)	|	ncbi:1542331	|	
Gochnatia shaferi	|	1542341	|	synonym	|	Gochnatia shaferi (synonym for Anastraphia shaferi)	|	ncbi:1542341	|	
Gochnatia recurva	|	1542340	|	synonym	|	Gochnatia recurva (synonym for Anastraphia recurva)	|	ncbi:1542340	|	
Gochnatia attenuata	|	1542328	|	synonym	|	Gochnatia attenuata (synonym for Anastraphia attenuata)	|	ncbi:1542328	|	
Gochnatia enneantha	|	1542332	|	synonym	|	Gochnatia enneantha (synonym for Anastraphia enneantha)	|	ncbi:1542332	|	
Gochnatia parvifolia	|	41584	|	synonym	|	Gochnatia parvifolia (synonym for Anastraphia parvifolia)	|	ncbi:41584	|	
Gochnatia paucifolia	|	41584	|	misspelling	|	Gochnatia paucifolia (synonym for Anastraphia parvifolia)	|	ncbi:41584	|	
Gochnatia montana	|	1542336	|	synonym	|	Gochnatia montana (synonym for Anastraphia montana)	|	ncbi:1542336	|	
Gochnatia gomezii	|	1542333	|	synonym	|	Gochnatia gomezii (synonym for Anastraphia gomezii)	|	ncbi:1542333	|	
Gochnatia intertexta	|	1542334	|	synonym	|	Gochnatia intertexta (synonym for Anastraphia intertexta)	|	ncbi:1542334	|	
Gochnatia paucifloscula	|	1542339	|	synonym	|	Gochnatia paucifloscula (synonym for Anastraphia pauciflosculosa)	|	ncbi:1542339	|	
Gochnatia foliolosa	|	1542364	|	synonym	|	Gochnatia foliolosa (synonym for Pentaphorus foliolosus)	|	ncbi:1542364	|	
Gochnatia glutinosa	|	1542365	|	synonym	|	Gochnatia glutinosa (synonym for Pentaphorus glutinosus)	|	ncbi:1542365	|	
Cnicothmanus lorentzii	|	130253	|	misspelling	|	Cnicothmanus lorentzii (synonym for Cnicothamnus lorentzii)	|	ncbi:130253	|	
Leucomeris decora	|	927783	|	synonym	|	Leucomeris decora (synonym for Gochnatia decora)	|	ncbi:927783	|	
Gochnatia cordata	|	1542355	|	synonym	|	Gochnatia cordata (synonym for Moquiniastrum cordatum)	|	ncbi:1542355	|	
Gochnatia pulchra	|	1542362	|	synonym	|	Gochnatia pulchra (synonym for Moquiniastrum pulchrum)	|	ncbi:1542362	|	
Gochnatia densicephala	|	1542356	|	synonym	|	Gochnatia densicephala (synonym for Moquiniastrum densicephalum)	|	ncbi:1542356	|	
Gochnatia haumaniana	|	1542359	|	synonym	|	Gochnatia haumaniana (synonym for Moquiniastrum haumanianum)	|	ncbi:1542359	|	
Moquiniastrum haumaniana	|	1542359	|	synonym	|	Moquiniastrum haumaniana (synonym for Moquiniastrum haumanianum)	|	ncbi:1542359	|	
Gochnatia cinerea	|	1542354	|	synonym	|	Gochnatia cinerea (synonym for Moquiniastrum cinereum)	|	ncbi:1542354	|	
Moquinia gardneri	|	1542358	|	synonym	|	Moquinia gardneri (synonym for Moquiniastrum hatschbachii)	|	ncbi:1542358	|	
Moquinia boliviana	|	1542353	|	synonym	|	Moquinia boliviana (synonym for Moquiniastrum bolivianum)	|	ncbi:1542353	|	
Gochnatia floribunda	|	1542357	|	synonym	|	Gochnatia floribunda (synonym for Moquiniastrum floribundum)	|	ncbi:1542357	|	
Gochnatia oligocephala	|	1542360	|	synonym	|	Gochnatia oligocephala (synonym for Moquiniastrum oligocephalum)	|	ncbi:1542360	|	
Gochnatia barrosoae	|	1542351	|	synonym	|	Gochnatia barrosoae (synonym for Moquiniastrum barrosoae)	|	ncbi:1542351	|	
Gochnatia paniculata	|	1542361	|	synonym	|	Gochnatia paniculata (synonym for Moquiniastrum paniculatum)	|	ncbi:1542361	|	
Gochnatia polymorpha	|	130259	|	synonym	|	Gochnatia polymorpha (synonym for Moquiniastrum polymorphum)	|	ncbi:130259	|	
Gochnatia blanchetiana	|	1542352	|	synonym	|	Gochnatia blanchetiana (synonym for Moquiniastrum blanchetianum)	|	ncbi:1542352	|	
Myripnois dioira	|	130281	|	misspelling	|	Myripnois dioira (synonym for Myripnois dioica)	|	ncbi:130281	|	
Ainsliaea latifolia subsp. henryi	|	418268	|	synonym	|	Ainsliaea latifolia subsp. henryi (synonym for Ainsliaea henryi)	|	ncbi:418268	|	
