name	|	uid	|	type	|	uniqname	|	
Erigeron montanus	|	438836	|		|	Erigeron montanus (synonym for Erigeron ochroleucus)	|	
Lobelia subulata	|	313295	|		|	Lobelia subulata (synonym for Lysipomia laricina)	|	
Franseria bipinnatifida	|	3899828	|		|	Franseria bipinnatifida (synonym for Ambrosia chamissonis)	|	
Placus floresiana	|	296818	|		|	Placus floresiana (synonym for Blumea sessiliflora)	|	
Ianthopappus Roque & D.J.N.Hind	|	81083	|		|	Ianthopappus Roque & D.J.N.Hind (synonym for Ianthopappus)	|	
Melampodium pilosum Stuessy	|	162472	|		|	Melampodium pilosum Stuessy (synonym for Melampodium pilosum)	|	
Sigesbeckia cordifolia	|	903558	|		|	Sigesbeckia cordifolia (synonym for Sigesbeckia jorullensis)	|	
Bellidiastrum michelii	|	74627	|		|	Bellidiastrum michelii (synonym for Aster bellidiastrum)	|	
Artemisia baldaccii	|	707473	|		|	Artemisia baldaccii (synonym for Artemisia absinthium)	|	
Antennaria angustiarum	|	541006	|		|	Antennaria angustiarum (synonym for Antennaria neglecta)	|	
Artemisia discolor	|	1092844	|		|	Artemisia discolor (synonym for Artemisia vulgaris)	|	
Lobelia ilysanthoides	|	3893077	|		|	Lobelia ilysanthoides (synonym for Lobelia inconspicua)	|	
Chondrilla sonchifolia	|	3896815	|		|	Chondrilla sonchifolia (synonym for Launaea intybacea)	|	
Ixeridium cf. dentatum subsp. ozense Oze-like-nigana	|	1038430	|		|	Ixeridium cf. dentatum subsp. ozense Oze-like-nigana (synonym for Ixeridium cf. dentatum subsp. ozense KT-2012)	|	
Phaethusa occidentalis	|	139340	|		|	Phaethusa occidentalis (synonym for Verbesina occidentalis)	|	
Anthotium humile R.Br.	|	664310	|		|	Anthotium humile R.Br. (synonym for Anthotium humile)	|	
Leucanthemum affine	|	796029	|		|	Leucanthemum affine (synonym for Mauranthemum paludosum)	|	
Porcellites brasiliensis	|	914614	|		|	Porcellites brasiliensis (synonym for Hypochaeris chillensis)	|	
Scorzoneroides helvetica (Merat) Holub	|	220816	|		|	Scorzoneroides helvetica (Merat) Holub (synonym for Scorzoneroides helvetica)	|	
eastern daisy fleabane	|	747367	|		|	eastern daisy fleabane (synonym for Erigeron annuus)	|	
Dampiera teres Lindl.	|	329361	|		|	Dampiera teres Lindl. (synonym for Dampiera teres)	|	
Santolina pinnata Viv.	|	652099	|		|	Santolina pinnata Viv. (synonym for Santolina pinnata)	|	
Liabum glabrum Hemsl.	|	289545	|		|	Liabum glabrum Hemsl. (synonym for Sinclairia glabra)	|	
Liabum poiteaui (Cass.) Urb.	|	1012005	|		|	Liabum poiteaui (Cass.) Urb. (synonym for Liabum poiteaui)	|	
Solidago nitidula	|	3898807	|		|	Solidago nitidula (synonym for Solidago chilensis)	|	
Theilera guthriei (L.Bolus) E.Phillips	|	962294	|		|	Theilera guthriei (L.Bolus) E.Phillips (synonym for Theilera guthriei)	|	
Astrocodon kruhseanus	|	3893232	|		|	Astrocodon kruhseanus (synonym for Campanula expansa)	|	
Villarsia parnassifolia	|	855868	|		|	Villarsia parnassifolia (synonym for Villarsia parnassiifolia)	|	
Campanula rotunda	|	667590	|		|	Campanula rotunda (synonym for Campanula rotundifolia)	|	
Serratula cardunculus	|	3893969	|		|	Serratula cardunculus (synonym for Klasea cardunculus)	|	
Actinea anthemoides	|	3900038	|		|	Actinea anthemoides (synonym for Hymenoxys anthemoides)	|	
Cyanus semidecurrens	|	1003272	|		|	Cyanus semidecurrens (synonym for Centaurea triumfettii subsp. semidecurrens)	|	
Viguiera phenax S.F.Blake	|	757770	|		|	Viguiera phenax S.F.Blake (synonym for Viguiera phenax)	|	
leaf lettuce	|	648301	|		|	leaf lettuce (synonym for Lactuca sativa var. crispa)	|	
Campanula sciathia Phitos	|	884311	|		|	Campanula sciathia Phitos (synonym for Campanula sciathia)	|	
Rapunculus patulus	|	732884	|		|	Rapunculus patulus (synonym for Campanula patula)	|	
Erigeron bizgensis	|	4727858	|		|	Erigeron bizgensis (synonym for Psychrogeton amorphoglossus)	|	
Conyza odorata	|	3899051	|		|	Conyza odorata (synonym for Pluchea odorata)	|	
Hieracium sarykamyschense Ueksip	|	720642	|		|	Hieracium sarykamyschense Ueksip (synonym for Hieracium sarykamyschense)	|	
Cacalia hirsuta	|	3899421	|		|	Cacalia hirsuta (synonym for Adenostyles alliariae)	|	
Gazania rigens (L.) Gaertn.	|	893830	|		|	Gazania rigens (L.) Gaertn. (synonym for Gazania rigens)	|	
Blumea hymenophylla	|	296814	|		|	Blumea hymenophylla (synonym for Blumea lacera)	|	
Cisium oleraceum	|	575510	|		|	Cisium oleraceum (synonym for Cirsium oleraceum)	|	
Evacidium Pomel	|	994689	|		|	Evacidium Pomel (synonym for Evacidium)	|	
Dracopis amplexicaulis	|	837479	|		|	Dracopis amplexicaulis (synonym for Rudbeckia amplexicaulis)	|	
Bidens cooperi	|	3899712	|		|	Bidens cooperi (synonym for Bidens camporum)	|	
Lactuca coerulea	|	735689	|		|	Lactuca coerulea (synonym for Lactuca perennis)	|	
Aster multiceps	|	1058720	|		|	Aster multiceps (synonym for Symphyotrichum oblongifolium)	|	
Senecio cisplatinus Cabrera	|	169700	|		|	Senecio cisplatinus Cabrera (synonym for Senecio cisplatinus)	|	
Viguiera triquetra	|	62102	|		|	Viguiera triquetra (synonym for Viguiera dentata)	|	
Soliva neglecta	|	532259	|		|	Soliva neglecta (synonym for Soliva sessilis)	|	
Picris radicata	|	3896729	|		|	Picris radicata (synonym for Picris coronopifolia)	|	
Neurolaena lobata (L.) Cass.	|	250396	|		|	Neurolaena lobata (L.) Cass. (synonym for Neurolaena lobata)	|	
Buphthalmum aquaticum	|	245282	|		|	Buphthalmum aquaticum (synonym for Asteriscus aquaticus)	|	
Athroismeae Panero	|	139100	|		|	Athroismeae Panero (synonym for Athroismeae)	|	
Evacopsis montana	|	1096340	|		|	Evacopsis montana (synonym for Filago micropodioides)	|	
Erigeron pachyrhizus	|	3898720	|		|	Erigeron pachyrhizus (synonym for Erigeron cascadensis)	|	
Calycadenia spicata (Greene) Greene	|	288128	|		|	Calycadenia spicata (Greene) Greene (synonym for Calycadenia spicata)	|	
Artemisia sphaerocephala Krasch.	|	297218	|		|	Artemisia sphaerocephala Krasch. (synonym for Artemisia sphaerocephala)	|	
Perityle stansburii	|	3899737	|		|	Perityle stansburii (synonym for Perityle stansburyi)	|	
Pilosella micradenophora	|	752654	|		|	Pilosella micradenophora (synonym for Hieracium pilosella)	|	
Erigeron hyperboreus Greene	|	940368	|		|	Erigeron hyperboreus Greene (synonym for Erigeron hyperboreus)	|	
Campanula kadargavinica	|	936831	|		|	Campanula kadargavinica (synonym for Campanula kadargavanica)	|	
Henricksonia B.L.Turner	|	82108	|		|	Henricksonia B.L.Turner (synonym for Henricksonia)	|	
Taraxacum cupreum	|	524978	|		|	Taraxacum cupreum (synonym for Taraxacum)	|	
Leontodon crispus subsp. asperrimus (Willd.) Finch & P.D.Sell	|	566382	|		|	Leontodon crispus subsp. asperrimus (Willd.) Finch & P.D.Sell (synonym for Leontodon asperrimus)	|	
Senecio montereyanus S.Watson	|	986244	|		|	Senecio montereyanus S.Watson (synonym for Packera montereyana)	|	
Anthemis tenuisecta Boiss.	|	757255	|		|	Anthemis tenuisecta Boiss. (synonym for Anthemis tenuisecta)	|	
Musschia wollostoni	|	700799	|		|	Musschia wollostoni (synonym for Musschia wollastonii)	|	
Pyrethrum sinense	|	3899190	|		|	Pyrethrum sinense (synonym for Chrysanthemum x morifolium)	|	
Ocyroe armata (Wedd.) Bonif.	|	458133	|		|	Ocyroe armata (Wedd.) Bonif. (synonym for Ocyroe armata)	|	
Conyza hispida	|	747355	|		|	Conyza hispida (synonym for Conyza bonariensis)	|	
Achillea fragrantissima (Forssk.) Sch.Bip.	|	245230	|		|	Achillea fragrantissima (Forssk.) Sch.Bip. (synonym for Achillea fragrantissima)	|	
Melampodium australe	|	633173	|		|	Melampodium australe (synonym for Acanthospermum australe)	|	
Cosmos aurantiacus	|	964332	|		|	Cosmos aurantiacus (synonym for Cosmos sulphureus)	|	
Crepis tectorum L.	|	368809	|		|	Crepis tectorum L. (synonym for Crepis tectorum)	|	
Gazania linearis (Thunb.) Druce	|	896250	|		|	Gazania linearis (Thunb.) Druce (synonym for Gazania linearis)	|	
Taraxacum dens-leonis	|	797031	|		|	Taraxacum dens-leonis (synonym for Taraxacum croceum)	|	
Lobelia lanceolata	|	3893507	|		|	Lobelia lanceolata (synonym for Cyanea lanceolata)	|	
Opisthopappus taihangensis (Ling) C.Shih	|	1010026	|		|	Opisthopappus taihangensis (Ling) C.Shih (synonym for Opisthopappus taihangensis)	|	
Otocarpum glabrum	|	1014821	|		|	Otocarpum glabrum (synonym for Otospermum glabrum)	|	
Campanula lactiflora M.Bieb.	|	691969	|		|	Campanula lactiflora M.Bieb. (synonym for Campanula lactiflora)	|	
Andryala varia Lowe ex DC.	|	121325	|		|	Andryala varia Lowe ex DC. (synonym for Andryala varia)	|	
Cicerbita muralis	|	155225	|		|	Cicerbita muralis (synonym for Lactuca muralis)	|	
Virgulus amethystinus	|	3898543	|		|	Virgulus amethystinus (synonym for Symphyotrichum amethystinum)	|	
Saussurea umbrosa Kom.	|	1087441	|		|	Saussurea umbrosa Kom. (synonym for Saussurea umbrosa)	|	
Crepis occidentalis var. subacaulis Kellogg	|	960687	|		|	Crepis occidentalis var. subacaulis Kellogg (synonym for Crepis modocensis subsp. modocensis)	|	
Campanula bellidifolis subsp. aucheri	|	319524	|		|	Campanula bellidifolis subsp. aucheri (synonym for Campanula bellidifolia subsp. aucheri)	|	
Phaeopappus trinervius	|	792067	|		|	Phaeopappus trinervius (synonym for Centaurea trinervia)	|	
Cirsium nuttallii DC.	|	3894640	|		|	Cirsium nuttallii DC. (synonym for Cirsium nuttallii)	|	
Arnicastrum guerrense	|	969289	|		|	Arnicastrum guerrense (synonym for Arnicastrum guerrerense)	|	
Microseris linearifolia	|	876666	|		|	Microseris linearifolia (synonym for Uropappus lindleyi)	|	
Troximon roseum	|	3898358	|		|	Troximon roseum (synonym for Agoseris parviflora)	|	
Arctotis verbascifolia Harv.	|	418996	|		|	Arctotis verbascifolia Harv. (synonym for Arctotis verbascifolia)	|	
Smallanthus uvedalia (L.) Mack.	|	1007569	|		|	Smallanthus uvedalia (L.) Mack. (synonym for Smallanthus uvedalia)	|	
Centaurea pitycephala	|	1030546	|		|	Centaurea pitycephala (synonym for Rhaponticum coniferum)	|	
Lagedium tataricum	|	678390	|		|	Lagedium tataricum (synonym for Lactuca tatarica)	|	
Siegesbeckia	|	300363	|		|	Siegesbeckia (synonym for Sigesbeckia)	|	
Cirsium wheeleri (A.Gray) Petr.	|	758506	|		|	Cirsium wheeleri (A.Gray) Petr. (synonym for Cirsium wheeleri)	|	
Pulicaria gamal-eldinae	|	865980	|		|	Pulicaria gamal-eldinae (synonym for Pulicaria gamal-eldiniae)	|	
Oglifa gallica	|	449868	|		|	Oglifa gallica (synonym for Logfia gallica)	|	
Edraianthus tenuifolius A.DC.	|	719211	|		|	Edraianthus tenuifolius A.DC. (synonym for Edraianthus tenuifolius)	|	
Carthamus rhaponticoides	|	603446	|		|	Carthamus rhaponticoides (synonym for Carduncellus rhaponticoides)	|	
Bidens tripteris	|	1057393	|		|	Bidens tripteris (synonym for Coreopsis tripteris)	|	
Calea pittieri B.L.Rob. & Greenm.	|	431707	|		|	Calea pittieri B.L.Rob. & Greenm. (synonym for Calea jamaicensis)	|	
Senecio bodinieri Vaniot	|	1010103	|		|	Senecio bodinieri Vaniot (synonym for Sinosenecio bodinieri)	|	
Eupatorium klattii	|	332362	|		|	Eupatorium klattii (synonym for Chromolaena odorata)	|	
Hieracium bauhini	|	285891	|		|	Hieracium bauhini (synonym for Hieracium bauhinii)	|	
Scorzonera clusii	|	378656	|		|	Scorzonera clusii (synonym for Scorzonera humilis)	|	
Lobelia reflexa	|	609321	|		|	Lobelia reflexa (synonym for Lobelia siphilitica)	|	
Prenanthes trifoliolata (Cass.) Fernald	|	1016043	|		|	Prenanthes trifoliolata (Cass.) Fernald (synonym for Nabalus trifoliolatus)	|	
Chamaepeuce firma	|	597707	|		|	Chamaepeuce firma (synonym for Cirsium vulgare)	|	
Anthemis hamrinensis M.Iranshahr	|	975083	|		|	Anthemis hamrinensis M.Iranshahr (synonym for Anthemis hamrinensis)	|	
Leptinella reptans (Benth.) D.G.Lloyd & C.J.Webb	|	719963	|		|	Leptinella reptans (Benth.) D.G.Lloyd & C.J.Webb (synonym for Leptinella reptans)	|	
Guizotia villosa Sch.Bip. ex A.Rich.	|	992609	|		|	Guizotia villosa Sch.Bip. ex A.Rich. (synonym for Guizotia villosa)	|	
Absinthium tanacetifolium	|	607385	|		|	Absinthium tanacetifolium (synonym for Artemisia genipi)	|	
Campanula stelleri	|	513848	|		|	Campanula stelleri (synonym for Campanula lasiocarpa)	|	
Cephalostigma prieurii	|	3892509	|		|	Cephalostigma prieurii (synonym for Wahlenbergia perrottetii)	|	
Hieracium neoplatyphyllum	|	3897886	|		|	Hieracium neoplatyphyllum (synonym for Hieracium maranzae)	|	
Campanula fenestrellata subsp. istriaca (Feer) Fed.	|	377027	|		|	Campanula fenestrellata subsp. istriaca (Feer) Fed. (synonym for Campanula fenestrellata subsp. istriaca)	|	
Texas bellflower	|	667605	|		|	Texas bellflower (synonym for Campanula reverchonii)	|	
Thrincia major	|	864431	|		|	Thrincia major (synonym for Leontodon hispidus)	|	
Hypochaeris elata	|	914614	|		|	Hypochaeris elata (synonym for Hypochaeris chillensis)	|	
Lobelia debilis	|	299641	|		|	Lobelia debilis (synonym for Monopsis debilis)	|	
Dortmanna hilaireana	|	3892848	|		|	Dortmanna hilaireana (synonym for Lobelia hilaireana)	|	
Gaillardia picta	|	1001127	|		|	Gaillardia picta (synonym for Gaillardia pulchella)	|	
cliff goldenbush	|	465290	|		|	cliff goldenbush (synonym for Ericameria cuneata)	|	
Macowania tenuifolia M.D.Hend.	|	919970	|		|	Macowania tenuifolia M.D.Hend. (synonym for Macowania tenuifolia)	|	
Campanula stricta alidagensis	|	230069	|		|	Campanula stricta alidagensis (synonym for Campanula stricta var. alidagensis)	|	
Anthemis repens	|	72406	|		|	Anthemis repens (synonym for Acmella repens)	|	
Heteropappus distortus	|	4727773	|		|	Heteropappus distortus (synonym for Heteropappus altaicus)	|	
Baccharis axillaris	|	958630	|		|	Baccharis axillaris (synonym for Baccharis halimifolia)	|	
Trichocline speciosa Less.	|	854526	|		|	Trichocline speciosa Less. (synonym for Trichocline speciosa)	|	
Felicia cymbalarioides (DC.) Grau	|	467804	|		|	Felicia cymbalarioides (DC.) Grau (synonym for Felicia cymbalarioides)	|	
Crepis gussonei	|	3896644	|		|	Crepis gussonei (synonym for Crepis sprengelii)	|	
Tridactylina kirilowii (Turcz.) Sch.Bip.	|	445544	|		|	Tridactylina kirilowii (Turcz.) Sch.Bip. (synonym for Tridactylina kirilowii)	|	
Leucanthemum discoideum	|	491014	|		|	Leucanthemum discoideum (synonym for Plagius maghrebinus)	|	
Leucanthemum pulverulentum	|	3899299	|		|	Leucanthemum pulverulentum (synonym for Leucanthemopsis pulverulenta)	|	
Campanopsis pusilla	|	3892506	|		|	Campanopsis pusilla (synonym for Wahlenbergia pusilla)	|	
Eupatorium hyrcanicum	|	178312	|		|	Eupatorium hyrcanicum (synonym for Eupatorium cannabinum)	|	
Leontodon psilocalyx	|	339813	|		|	Leontodon psilocalyx (synonym for Leontodon saxatilis)	|	
Harnackia Urb.	|	624273	|		|	Harnackia Urb. (synonym for Harnackia)	|	
Diplostephium revolutum S.F.Blake	|	1074444	|		|	Diplostephium revolutum S.F.Blake (synonym for Diplostephium revolutum)	|	
Pycnosorus chrysanthus	|	651036	|		|	Pycnosorus chrysanthus (synonym for Pycnosorus chrysanthes)	|	
Cephalorrhynchus Boiss., 1844	|	336640	|		|	Cephalorrhynchus Boiss., 1844 (synonym for Cephalorrhynchus)	|	
Lobelia stimulens	|	665774	|		|	Lobelia stimulens (synonym for Lobelia nicotianifolia)	|	
Chrysanthemum chamomilla	|	145582	|		|	Chrysanthemum chamomilla (synonym for Matricaria chamomilla)	|	
Scorzonera macrorhiza	|	378656	|		|	Scorzonera macrorhiza (synonym for Scorzonera humilis)	|	
Hyaloseris rubicunda Griseb.	|	317673	|		|	Hyaloseris rubicunda Griseb. (synonym for Hyaloseris rubicunda)	|	
Coleosanthus laciniatus	|	3899971	|		|	Coleosanthus laciniatus (synonym for Brickellia laciniata)	|	
Anaphalis aureopunctata var. plantaginifolia F.H.Chen	|	487112	|		|	Anaphalis aureopunctata var. plantaginifolia F.H.Chen (synonym for Anaphalis aureopunctata var. plantaginifolia)	|	
Leuzea fontqueri	|	436053	|		|	Leuzea fontqueri (synonym for Rhaponticum fontqueri)	|	
Hymenothrix wislizeni A.Gray	|	526952	|		|	Hymenothrix wislizeni A.Gray (synonym for Hymenothrix wislizeni)	|	
Porcellites radicata	|	388993	|		|	Porcellites radicata (synonym for Hypochaeris radicata)	|	
Taraxacum livens	|	3896416	|		|	Taraxacum livens (synonym for Taraxacum trigonolobum)	|	
Artemisia nutans Willd.	|	617790	|		|	Artemisia nutans Willd. (synonym for Artemisia nutans)	|	
Heterochaeta diplostephioides	|	221739	|		|	Heterochaeta diplostephioides (synonym for Aster diplostephioides)	|	
Hieracium tricheilema	|	752636	|		|	Hieracium tricheilema (synonym for Pilosella lactucella)	|	
Cacalia aurantiaca	|	5144343	|		|	Cacalia aurantiaca (synonym for Gynura aurantiaca)	|	
Scorzonera hispidula	|	3896724	|		|	Scorzonera hispidula (synonym for Scorzoneroides hispidula)	|	
Solenogyne Cass., 1828	|	554733	|		|	Solenogyne Cass., 1828 (synonym for Solenogyne)	|	
Crepis rodigioides	|	674071	|		|	Crepis rodigioides (synonym for Crepis foetida)	|	
Codonopsis nervosa (Chipp) Nannf.	|	803620	|		|	Codonopsis nervosa (Chipp) Nannf. (synonym for Codonopsis foetens subsp. nervosa)	|	
Carpesium abrotanoides L.	|	587353	|		|	Carpesium abrotanoides L. (synonym for Carpesium abrotanoides)	|	
Caltha graveolens	|	430070	|		|	Caltha graveolens (synonym for Calendula arvensis)	|	
Cousinia gmelinii C.Winkl.	|	1003086	|		|	Cousinia gmelinii C.Winkl. (synonym for Cousinia gmelinii)	|	
Townsendia wrightii	|	511446	|		|	Townsendia wrightii (synonym for Xylorhiza wrightii)	|	
Carduus tricephalodes	|	167578	|		|	Carduus tricephalodes (synonym for Cirsium carniolicum)	|	
Centipeda Lour., 1790	|	412605	|		|	Centipeda Lour., 1790 (synonym for Centipeda)	|	
Saussurea viscida Hulten	|	775530	|		|	Saussurea viscida Hulten (synonym for Saussurea viscida)	|	
Tragopogon x mirus	|	3896936	|		|	Tragopogon x mirus (synonym for Tragopogon mirus)	|	
Stevia ternifolia	|	282026	|		|	Stevia ternifolia (synonym for Stevia ovata)	|	
Euryops galpinii Bolus	|	239030	|		|	Euryops galpinii Bolus (synonym for Euryops galpinii)	|	
Brachyscome ciliaris (Labill.) Less.	|	895478	|		|	Brachyscome ciliaris (Labill.) Less. (synonym for Brachyscome ciliaris)	|	
Dampiera adpressa A.Cunn. ex DC.	|	743944	|		|	Dampiera adpressa A.Cunn. ex DC. (synonym for Dampiera adpressa)	|	
Cyphia tysonii Phillips	|	428450	|		|	Cyphia tysonii Phillips (synonym for Cyphia tysonii)	|	
Asteriscus daltonii subsp. vogelii (Webb) Greuter	|	481180	|		|	Asteriscus daltonii subsp. vogelii (Webb) Greuter (synonym for Asteriscus vogelii)	|	
Aster lancifolius	|	3898780	|		|	Aster lancifolius (synonym for Solidago lancifolia)	|	
Diplopappus intermedius	|	1008397	|		|	Diplopappus intermedius (synonym for Chrysopsis gossypina)	|	
Centaurea fraasii	|	569822	|		|	Centaurea fraasii (synonym for Centaurea thracica)	|	
Pyrethrum oxylepis	|	3899222	|		|	Pyrethrum oxylepis (synonym for Tanacetum sipikorense)	|	
Psiadia Jacq.	|	532483	|		|	Psiadia Jacq. (synonym for Psiadia)	|	
Centaurea josiae Humbert	|	312795	|		|	Centaurea josiae Humbert (synonym for Centaurea josiae)	|	
Hieracium flettii	|	270589	|		|	Hieracium flettii (synonym for Hieracium scouleri)	|	
Cupid's shaving-brush	|	1039223	|		|	Cupid's shaving-brush (synonym for Emilia fosbergii)	|	
Centaurea boissieri subsp. transmalvana (Emb. & Maire) Breitw. & Podlech	|	528422	|		|	Centaurea boissieri subsp. transmalvana (Emb. & Maire) Breitw. & Podlech (synonym for Centaurea boissieri subsp. transmalvana)	|	
Adenophora collina	|	94687	|		|	Adenophora collina (synonym for Adenophora stenanthina)	|	
Atalanthus quercifolius	|	3896822	|		|	Atalanthus quercifolius (synonym for Launaea quercifolia)	|	
Carphochaete pringlei (S.Watson) Grashoff ex B.L.Turner	|	251650	|		|	Carphochaete pringlei (S.Watson) Grashoff ex B.L.Turner (synonym for Cronquistia pringlei)	|	
Acosta pinae	|	662740	|		|	Acosta pinae (synonym for Centaurea pinae)	|	
Calotis dilatata	|	855669	|		|	Calotis dilatata (synonym for Calotis cuneifolia)	|	
Senecio incisifolius Jeffrey	|	761220	|		|	Senecio incisifolius Jeffrey (synonym for Nemosenecio incisifolius)	|	
Carthamus canescens	|	25045	|		|	Carthamus canescens (synonym for Picnomon acarna)	|	
Seriphidium santonicum	|	44857	|		|	Seriphidium santonicum (synonym for Artemisia santonicum)	|	
Taraxacum pectinatilobatum	|	1003384	|		|	Taraxacum pectinatilobatum (synonym for Taraxacum amplum)	|	
Campanula saxonorum Gand.	|	309830	|		|	Campanula saxonorum Gand. (synonym for Campanula saxonorum)	|	
